Was Millard Fillmore the thirteenth President of the United States?,yes,
Was Millard Fillmore the thirteenth President of the United States?,NULL,
Was Millard Fillmore born on January 7,,
Was Millard Fillmore born on January 7,,
Was Millard Fillmore born on January 7,,
Did Millard Fillmore die on March 8,,
Did Millard Fillmore die on March 8,,
Did Millard Fillmore die on March 8,,
Where was Millard Fillmore born?,in a log cabin in Summerhill,
Where was Millard Fillmore born?,in a log cabin in Summerhill,
Where was Millard Fillmore born?,NULL,
To whom was Millard Fillmore born to?,to Nathaniel and Phoebe Millard Fillmore,
To whom was Millard Fillmore born to?,to Nathaniel and Phoebe Millard Fillmore,
To whom was Millard Fillmore born to?,NULL,
Who did Millard Fillmore fall in love with?,He fell in love with Abigail Powers,
Who did Millard Fillmore fall in love with?,Abigail Powers,
Who did Millard Fillmore fall in love with?,NULL,
What did Taylor and Fillmore disagree upon?,slavory issues,
What did Taylor and Fillmore disagree upon?,Taylor and Fillmore disagreed on the slavery issue in the new western territories taken from Mexico in the Mexican-American War,
What did Taylor and Fillmore disagree upon?,NULL,
How did Fillmore ascend to the presidency?,upon the death of the sitting president,
How did Fillmore ascend to the presidency?,Official White House portrait of Millard FillmoreFillmore ascended to the presidency upon the sudden and unexpected death of President Taylor in July 1850.,
How did Fillmore ascend to the presidency?,NULL,
How did the supporters of Henry Clay feel about Fillmore in 1848?,they were ok with him,
How did the supporters of Henry Clay feel about Fillmore in 1848?,angry,
How did the supporters of Henry Clay feel about Fillmore in 1848?,NULL,
Who was first apprenticed to a fuller to learn the cloth-making trade?,millard fillmore,
He founded the private university of buffalo on what date?,1846,
Who or what fell in love with abigail powers?,millard fillmore,
Was Fillmore one of the founders of the University of Buffalo?,yes,
Was Another primary objective of Fillmore to preserve the Union from the intensifying slavery debate?,yes,
Was Fillmore the second Chancellor,,
Is Fillmore the first of two presidents to have been an indentured servant ?,yes,
Is the comic strip Mallard Fillmore named after the president ?,yes,
Was Fillmore the first U.S. President born after the death of a former president ?,yes,
Did Fillmore not turn down the honor ,,
What happened in a log cabin in summerhill ,,
Who was born precisely at midnight during an electrical storm ,,
Are there at least two films describing Tesla 's life ?,Yes.,
Have a number of live theatrical plays based on Tesla 's life been produced and staged worldwide ?,yes.,
Do sea otters have long muscular tails?,no,
Do sea otters have long muscular tails?,No,
Can otters survive in cold water?,yes,
Can otters survive in cold water?,Yes,
Does the giant otter inhabit South Africa?,no,
Does the giant otter inhabit South Africa?,No,
How many species of otter are there?,13,
How many species of otter are there?,13,
What do river otters eat?,a variety of fish and shellfish,
What do river otters eat?,a variety of fish and shellfish,
How much do sea otters weigh?,30 kg (about 65 pounds),
How much do sea otters weigh?,30 kg (about 65 pounds),
How do sea otters insulate themselves?,a layer of air trapped in their fur(!),
How do sea otters insulate themselves?,As with other species of otter,
Why are sea otters nearly extinct?,They've been hunted for their fur,
Why are sea otters nearly extinct?,Sea otters have some 200,
What is one of the challenges of re-establishing a population of Eurasian otters in the UK?,roadkill deaths,
What is one of the challenges of re-establishing a population of Eurasian otters in the UK?,Roadkill deaths have become one of the significant threats to the success of their re-establishment. ,
Is otter a kind of mammal?,yes,
Is otter a kind of mammal?,Yes.,
How many species and genera does otter have?,13 species and 7 genera,
How many species and genera does otter have?,13 species in 7 genera.,
Do otters live in water?,yes,
Do otters live in water?,Yes.,
What do river otters eat?,River otters eat a variety of fish and shellfish,
What do river otters eat?,River otters eat a variety of fish and shellfish,
Where do sea otters live?,Sea otters (Enhydra lutris) live along the Pacific coast of North America. ,
Where do sea otters live?,The sea otter lives actually in the sea. ,
"Where does the word ""otter"" derive from?","The word ""otter"" derives from the Old English word otr",
"Where does the word ""otter"" derive from?","The word ""otter"" derives from the Old English word otr",
Does otter give birth or lay egg?,give birth,
What drives sea otter almost to extinction?,Humans hunted them almost to extinction. ,
What drives sea otter almost to extinction?,Sea otters have some 200,
Why otters are considered as totem animals?,The time of year associated with this is also associated with the Aquarius sign of the Zodiac,
Do sea otters live along the Pacific coast?,Yes,
Do sea otters live along the Pacific coast?,Yes,
Are otters totem animals?,Yes,
Are otters herbivores?,No,
Are otters herbivores?,No,
What is the primary item in an otter's diet?,Fish.,
What is the primary item in an otter's diet?,fish,
What is an otter's den called?,Holt,
What is an otter's den called?,holt,
Why is the giant otter becoming increasingly rare?,Poaching,
Why is the giant otter becoming increasingly rare?,poaching,
How do otters keep themselves warm without blubber?,A layer of air trapped in their fur.  ,
How do otters keep themselves warm without blubber?,a layer of air trapped in their fur,
How are otters playful animals?,The slide down snowy slopes,
How are otters playful animals?,They slide repeatedly down snowy slopes for sheer enjoyment.,
What animals are related to otters?,weasels,
What traps a layer of air,,
The collective noun romp is sometimes used for a group of what?,Otters,
Is it true that otters eat a variety of fish?,yes,
Are otters playful animals?,yes,
Are otters very active?,yes,
Are male otters dog-otters?,yes,
An otter 's den is what?,A holt,
Sea otters eat what?,Shellfish and other invertebrates,
Is the myth of Otter 's Ransom the starting point of the Volsunga saga ?,yes,
Are Male otters dog-otters ,,
Is an otter 's den called a holt ?,yes,
Have most otters fish as the primary item in their diet ,,
Do penguins feed on krill?,yes,
Do penguins feed on krill?,yes,
What is the largest living species of penguin?,Emperor Penguin,
What is the largest living species of penguin?,the Emperor Penguin (Aptenodytes forsteri),
Do penguins live almost exclusively in the Southern Hemisphere?,yes,
Do penguins live almost exclusively in the Southern Hemisphere?,yes,
"What is ""tobogganing""?",when penguins slide on their bellies across the snow,
"What is ""tobogganing""?",Tobogganing is when penguins slide on their bellies across the snow.,
Why are penguins countershaded?,for camouflage,
Why are penguins countershaded?,for camouflage,
Are penguins afraid of humans?,no,
Are penguins afraid of humans?,no,
How much time to penguins spend on land?,half of their life,
How much time to penguins spend on land?,They spend half of their life on land.,
How many species of penguins are there?,between 17 and 20 living species,
How many species of penguins are there?,Penguin biodiversity varies between 17 and 20 living species,
How are Isabelline penguins different from most penguins?,they have brown rather than black plumage,
How are Isabelline penguins different from most penguins?,Because they are born with brown rather than black plumage.,
Are penguins birds?,yes,
Are penguins birds?,Yes,
Do penguins have a better than average sense of hearing for birds?,yes,
Do penguins have a better than average sense of hearing for birds?,No,
"Are penguins considered ""higher waterbirds""?",yes,
"Are penguins considered ""higher waterbirds""?",Yes,
What order do penguins belong to?,Sphenisciformes,
What order do penguins belong to?,Sphenisciformes,
What is the largest living species of penguin?,Emperor Penguin,
What is the largest living species of penguin?,Emperor,
How tall were the tallest prehistoric penguins?,1.80 meters,
How tall were the tallest prehistoric penguins?,as tall as an adult human,
What makes penguins so agile in the water?,Their wings have become flippers,
What makes penguins so agile in the water?,Smooth plumage preserves a layer of air,
"Why do penguins ""tobaggan""?",It conserves energy while moving quickly,
"Why do penguins ""tobaggan""?",Conserves energy while moving quickly,
Who spend half of their life on land and half in the oceans?,Penguins,
What is also the distance that Antarctic tourists are told to keep from penguins?,3 meters,
What have become flippers,,
What happens when mothers lose a chick?,"They sometimes attempt to ""steal"" another chick.",
Is it true that each penguin gets a turn in the center?,Yes,
Are all penguins countershaded?,Yes,
Are penguins astonishingly agile?,In the water they are.,
Are penguins at risk?,Yes,
Is it also possible that penguin comes from the Latin pinguis ,,
Have penguins an average sense of hearing for birds ?,Yes,
Can larger penguins dive deep in case of need ?,Yes,
Is the smallest penguin species the Little Blue Penguin -LRB- also known as the Fairy Penguin -RRB- ,,
Is it not even known whether the gigantic palaeeudyptines constitute a monophyletic lineage ,,
Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,
Is the smallest penguin species the little blue penguin -LRB- also known as the fairy penguin -RRB- ,,
What happened in a region not quite 2000 km south of the equator 35 mya?,At least one giant penguin.,
What is the last word on the page?,Connecticut,
What is the last word on the page?,(SSN-22),
Is polar bear a mammal?,Yes,
Is polar bear a mammal?,Yes,
Is polar bear a carnivore?,Yes,
Is polar bear a carnivore?,Yes,
What is largest polar bear on record?,2200 lb,
What is largest polar bear on record?,A huge male,
What is polar bear's skin color?,white or cream,
What is polar bear's skin color?,Black,
How long is polar bear's guard hair?,5-15 cm,
How long is polar bear's guard hair?,5-15 cm,
What is cause of polar bear's skin diseases?,mites or other parasites,
What is cause of polar bear's skin diseases?,Mites or other parasites,
Why polar bear is a special species?,The World Conservation Union listed polar bears as a vulnerable species,
What do fossil and DNA evidence tell us?,The polar bear diverged from the brown bear about 200 thousand years ago.,
What do fossil and DNA evidence tell us?,The polar bear diverged from the brown bear roughly 200 thousand years ago.,
Does a polar bear live in the Arctic?,yes,
Does a polar bear live in the Arctic?,Yes,
Is a polar bear white in color?,yes,
Is a polar bear white in color?,Yes,
Is a polar bear at high risk of extinction?,yes,
Is a polar bear at high risk of extinction?,Yes,
How heavy is a male polar bear?,300-600 kg (660-1320 lb),
How heavy is a male polar bear?,Most adult males weigh 350-650 kg,
How heavy was the largest polar bear on record?,1002 kg (2200 lb) ,
How heavy was the largest polar bear on record?,He allegedly weighed 1002 kg,
What does a polar bear's fur provide?,It provides the animal with effective camouflage.,
What does a polar bear's fur provide?,A polar bear's fur provides camouflage and insulation,
Do female polar bears weight more than the male?,no,
Do female polar bears weight more than the male?,No,
How much weight do female polar bears gain during pregnancy?,They gain double their weight.,
How much weight do female polar bears gain during pregnancy?,They double their weight during pregnancy,
Can polar bears be seen under infrared photography?,Polar bears are nearly invisible under infrared photography.,
Can polar bears be seen under infrared photography?,Only their breath and muzzles can be easily seen,
What is actually black in color?,A polar bear's skin.,
What insulate it against the cold?,Its think blubber and fur.,
What includes a lengthy justification of why this species is listed as vulnerable?,Database entry.,
What do with greenpeace and the natural resources defense council have in common?,They filed lawsuits in California.,
Are studies insufficient evidence for global protection?,It is arguable.,
Are polar bears excellent swimmers?,yes,
A semi-aquatic marine mammal ,,
Garbage is what?,Garbage is now recycled or transported to Thompson,
The bears sometimes what?,They sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites.,
Is the Polar Bear the mascot of Bowdoin college ?,yes,
Have thumbpolar bears been made both controversial and famous for their distinctive white fur and their habitat ?,yes,
Did Mitchell Taylor ,,
Are Cubs born in December without awakening the mother ?,yes,
Does Qatar rank as the eighth richest country in the world per capita?,No.,
Does Qatar rank as the eighth richest country in the world per capita?,no,
Do nearly all Qataris profess Islam?,Yes.,
Do nearly all Qataris profess Islam?,yes,
Can women legally drive in Qatar?,Yes.,
Can women legally drive in Qatar?,yes,
When did Qatar become an independent state?,Sep-03,
When did Qatar become an independent state?,Sep-03,
Where is Qatar's telecommunication system centered?,Doha.,
Where is Qatar's telecommunication system centered?,Doha,
Where did a suicide-bombing kill a teacher in 2005?,At the Doha Players Theatre.,
Where did a suicide-bombing kill a teacher in 2005?,Doha Players Theatre,
Does the native pronunciation of Qatar sound like 'cutter'?,Yes.,
Does the native pronunciation of Qatar sound like 'cutter'?,no,
What is the Arabic word for municipalities?,baladiyah.,
What is the Arabic word for municipalities?,baladiyah,
What universities are in Education City?,Carnegie Mellon University,
What universities are in Education City?,Carnegie Mellon University,
What carried with it a tacit recognition of Qatar's status as distinct from Bahrain?,The British Protectorate (per Colonel Lewis Pelly) asking to negotiate with a representative from Qatar after Bahrain's violation of the 1820 Anglo-Bahraini Treaty.,
Qatar became an independent sovereign state in what year?,On September 3,
What consists of a low,,
How do qatar and the wider region relate?,Qatar is aiming to become a role model for economic and social transformation in the region. Large scale investment in all social and economic sectors will also lead to the development of a strong financial market.,
Was Qatar University founded in 1973?,Yes,
Is Qatar bordered by Saudi Arabia to the south?,Yes,
What bordered by Saudi?,Qatar,
Who served as the headquarters and one of the main launching sites of the US invasion of Iraq in 2003 ?,Qatar.,
Has Qatar a modern Telecommunication system centered in Doha ?,Yes,
Was Qatar University founded in 1973 ?,Yes,
Did the Qataris not choose as their negotiator the respected entrepreneur and long-time resident of Doha ,,
Will oil and gas probably remain the backbone of Qatar 's economy for some time to come ?,Yes,
Has it been created with a long term perspective to support the development of Qatar and the wider region ,,
What happened in these positions in english?,These allophones cannot occur there.,
Can these allophones not occur in these positions in english?,yes,
Is -RRB- ,,
Does Romania border Hungary?,Yes.,
Does Romania border Hungary?,yes,
Is Romania a secular state?,Yes.,
Is Romania a secular state?,yes,
Is the president elected by popular vote?,Yes.,
Is the president elected by popular vote?,yes,
How many counties is Romania divided into?,41,
How many counties is Romania divided into?,forty-one,
What is the highest mountain in Romania?,Moldoveanu Peak.,
What is the highest mountain in Romania?,Moldoveanu Peak,
What is the official language of Romania?,Romanian.,
What is the official language of Romania?,Romanian,
Is the Romanian economy doing well?,Yes.,
Are there many Roma in Romania?,No.,
Are there many Roma in Romania?,no,
How many territories joined to form Romania?,2,
How many territories joined to form Romania?,2,
Does Romania share a border with Ukraine?,yes,
Does Romania share a border with Ukraine?,Yes,
Did Romania declare neutrality during World War I?,yes,
Did Romania declare neutrality during World War I?,Yes,
Does Romania share the same language with Moldova?,yes,
Does Romania share the same language with Moldova?,Practically,
"Who was the first gymnast to score a perfect ""ten""?",Nadia Comăneci,
"Who was the first gymnast to score a perfect ""ten""?",Nadia Comăneci,
What is the largest city in Romania?,Bucharest,
What is the largest city in Romania?,Bucharest,
What is the largest ethnic minority in Romania?,Hungarians,
What is the largest ethnic minority in Romania?,Hungarians,
How many countries in Europe are bigger than Romania?  ,eleven,
How many countries in Europe are bigger than Romania?  ,Eleven,
Why doesn't Romania have a state religion?  ,Romania is a secular state,
Why wasn't Romania neutral during World War II?,it received a Soviet ultimatum,
Why wasn't Romania neutral during World War II?,The Soviets threatened invasion.,
Sibiu,,
What are approximately 42,,
Is it true that romania has a population of 21,,
What do economy and law have in common?,(not sure how to answer this),
What did Tourism in Romania attract in 2005?,investments worth 400 million euros,
Is Romania a secular state?,Yes,
Is Romania a semi-presidential unitary state?,Yes,
,NULL,
,NULL,
Is Romania a semi-presidential democratic republic where executive functions are shared between the president and the prime minister ?,Yes,
Was Gellu Naum the leader of the surrealist movement in Romania ?,Yes,
Was the Bucharest Metro only opened in 1979 ?,Yes,
Is romania -LRB- ,,
Is romania a semi-presidential unitary state?,Yes,
Do singaporeans enjoy squid?,Yes,
Do singaporeans enjoy squid?,yes,
Do singaporeans enjoy squid?,NULL,
Did Singapore's standard of living decrease since independence?,No,
Did Singapore's standard of living decrease since independence?,no,
Did Singapore's standard of living decrease since independence?,NULL,
Did the media contribute 15.6% to Singapore's GDP in 2001?,No,
Did the media contribute 15.6% to Singapore's GDP in 2001?,no,
Did the media contribute 15.6% to Singapore's GDP in 2001?,NULL,
How many people use the bus network daily?,More than 2.78 million people.,
How many people use the bus network daily?,2.78 million people,
How many people use the bus network daily?,NULL,
Where did Orang Laut people live?,Orang Laut people lived around the coast,
Where did Orang Laut people live?,Several hundred indigenous Orang Laut people also lived around the coast,
Where did Orang Laut people live?,NULL,
What is the MRT?,One of three heavy rail passenger transport lines in Singapore.,
What is the MRT?,Mass Rapid Transit system,
What is the MRT?,NULL,
How is Singapore's climate characterized?,Singapore has a tropical rainforest climate with no distinctive seasons.,
How is Singapore's climate characterized?,Its climate is characterized by uniform temperature and pressure,
How is Singapore's climate characterized?,NULL,
How much increase in the media's contribution to GDP is the government seeking?,The government seeks to increase its GDP contribution to 3% by 2012. ,
How much increase in the media's contribution to GDP is the government seeking?,the government seeks to increase its GDP contribution to 3% by 2012. ,
How much increase in the media's contribution to GDP is the government seeking?,NULL,
How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,Six days,
How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,6 days,
How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,NULL,
Is Singapore located at the southern tip of the Korean Penisula?,no,
Is Singapore located at the southern tip of the Korean Penisula?,Yes.,
Is Singapore a city-state?,yes,
Is Singapore a city-state?,Yes.,
Has Sang Nila Utama visited Singapore?,yes,
Has Sang Nila Utama visited Singapore?,Yes.,
"What does ""singa"" mean?",lion,
When is the first record of S08_settlement in Singapore?,second century AD,
When is the first record of S08_settlement in Singapore?,The first records of S08_settlement in Singapore are from the second century AD.,
Which nation invaded Singapore during World War II?,Japan,
Which nation invaded Singapore during World War II?,During World War II,
"Why Churchill called the occupation of Singapor by Janpan during WWII ""Britain's greatest defeat""?",The British were defeated in six days,
Was Lee Kuan Yew a successful leader of Singapore?,yes,
Was Lee Kuan Yew a successful leader of Singapore?,Yes.,
When did Goh Chok Tong succeed Lee as Prime Minister?,In 1990,
When did Goh Chok Tong succeed Lee as Prime Minister?,NULL,
What is the primary domestic source of water supply?,The primary domestic source of water supply in Singapore is rainfall.,
What is the primary domestic source of water supply?,NULL,
What is the national language of Singapore?,The national language of Singapore is Malay.,
What is the national language of Singapore?,NULL,
Where is the National Orchid Garden?,Singapore Botanic Gardens.,
Where is the National Orchid Garden?,NULL,
Why are relations with Malaysia and Indonesia important?,Due to obvious geographical reasons,
Why are relations with Malaysia and Indonesia important?,NULL,
What is the most densely populated independent country in the world?,Monaco,
What is the most densely populated independent country in the world?,NULL,
Who did Sir Thomas Stamford Raffles work for?,British East India Company,
Who did Sir Thomas Stamford Raffles work for?,NULL,
When was Lee Kuan Yew prime minister of Singapore?,1959,
When was Lee Kuan Yew prime minister of Singapore?,NULL,
What is the punishment for first-degree murder?,There are laws which allow capital punishment in Singapore for first-degree murder and drug trafficking.,
What is the punishment for first-degree murder?,NULL,
What established a trading post on the island in 1819?,British East India Company ,
What used Singapore as a strategic trading post along the spice route?,British,
What became one of the most important commercial and military centres of the British Empire?,Singapore,
Who boasted a sizeable community of 100,,
How do reservoirs and water relate?,By 2001,
Is it true that singapore has several long - standing disputes with malaysia?,Yes,
Has Singapore Changi Airport a network of 81 airlines connecting Singapore to 185 cities in 58 countries ?,Yes,
Has Singapore a network of reservoirs and water catchment areas ?,Yes,
Has Urbanization eliminated many areas of former primary rainforest ,,
Does the economy not depend heavily on exports refining imported goods ,,
Is singapore -LRB- ; (: ; ,,
Is singapore the 17th wealthiest country in the world in terms of gdp per capita?,No,
Was Thedore Roosevelt  a member of the Republican Party?,Yes,
Was Thedore Roosevelt  a member of the Republican Party?,Yes,
Does Theodore Roosevelt have a brother?,Yes,
Does Theodore Roosevelt have a brother?,Yes,
Did Theodore Roosevelt go to Harvard?,Yes,
Did Theodore Roosevelt go to Harvard?,Yes,
Where was Theodore Roosevelt born?,28 East 20th Street in the modern-day Gramercy section of New York City,
Where was Theodore Roosevelt born?,a four-story brownstone at 28 East 20th Street,
What did Roosevelt do to improve his physical condition?,Roosevelt took up exercise,
What did Roosevelt do to improve his physical condition?,He started boxing,
Why did Roosevelt start Boxing lessons?,To deal with bullies,
Why did Roosevelt start Boxing lessons?,To deal with bullies,
What was the nickname of Theodore Roosevelt's sister Anna?,Bamie as a child and Bye as an adult,
What was the nickname of Theodore Roosevelt's sister Anna?,Bamie,
What was Roosevelt's justification for supporting desegregation of schools in New York?,Noting that his children had been educated with other races and there was nothing wrong with it,
What was Roosevelt's justification for supporting desegregation of schools in New York?,that his children had been educated with other races and there was nothing wrong with it,
How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,mixing of the races on social occassions,
How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,They outraged.,
Did Theodore Roosevelt study Judo?,No,
Did Theodore Roosevelt study Judo?,No clue,
Did Roosevelt receive a Medal of Honor?,yes,
Did Roosevelt receive a Medal of Honor?,nein,
Did Roosevelt study biology?,yes,
Did Roosevelt study biology?,He was strong in biology.,
Where was Theodore Roosevelt from?,Gramercy section of New York City,
Where was Theodore Roosevelt from?,New York City,
Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero.,
Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero,
When did Roosevelt die?,On January 6,
When did Roosevelt die?,On January 6,
Who helped to fund Roosevelt's African safari?,Financed by Andrew Carnegie and his own proposed writings,
Who helped to fund Roosevelt's African safari?,Andrew Carnegie,
Did Roosevelt support racial integration in schools?,yes,
Did Roosevelt support racial integration in schools?,He supported a bill allowing school desegregation in New York State.,
Was Roosevelt's family rich?,yes,
Was Roosevelt's family rich?,NULL,
Are turtles ectothermic?,Yes,
Are turtles ectothermic?,yes,
Does the mother care for the young?,No,
Does the mother care for the young?,no,
Are turtles pets?,Yes,
Are turtles pets?,yes,
What shape are the eggs of the larest species of turtle?,Spherical,
What shape are the eggs of the larest species of turtle?,spherical,
How often do turtles breed?,Every few years or more,
What do all turtles and tortoises breathe?,air,
What do all turtles and tortoises breathe?,air,
How do turtles reproduce?,They lay eggs,
How do turtles reproduce?,they lay eggs,
What has been discovered about turtles organs?,They do not gradually break down or become less efficient over time,
What has been discovered about turtles organs?,they do not break down,
What suborder of turtle draws its head into its shell?,Pleurodira,
What suborder of turtle draws its head into its shell?,Pleurodira,
Do sea turtles lay eggs on dry sandy beaches?,Yes,
Do sea turtles lay eggs on dry sandy beaches?,yes,
Are Pleurodira known as side-necked turtles?,Yes,
Are Pleurodira known as side-necked turtles?,yes,
Are turtles a part of the Flying Spaghetti Monster?,*shrug*,
How many suborders are turtles divided into?,Three.,
How many suborders are turtles divided into?,three,
Name a turtle popularly kept as a pet.,Russian Tortoises,
Name a turtle popularly kept as a pet.,Russian Tortoises,
Name four related articles for the article on turtles.,Triassic,
Name four related articles for the article on turtles.,Triassic,
If a turtle egg was kept warm,,
If a turtle egg was kept warm,,
What do turles use to breathe in the water?,Papillae,
Why are side-necked turtles called side-necked turtles?,Because of the way they withdraw their heads into their shells.,
Why are side-necked turtles called side-necked turtles?,The way they withdraw their heads into their shells.,
Do turtles lay eggs underwater?,No,
Do turtles lay eggs underwater?,no,
Are turtle eggs leathery and soft?,Yes,
Are turtle eggs leathery and soft?,yes,
Are turtles being examined for longevity genes?,Yes,
Are turtles being examined for longevity genes?,yes,
What suborder of turtles is extinct?,Paracryptodira,
What suborder of turtles is extinct?,Paracryptodira,
What do turtle eggs preared to eat consist mainly of?,Yolk,
Where do sea turtles lay their eggs?,Holes Dug into the Mud or Sand,
Where do sea turtles lay their eggs?,holes dug into mud or sand,
What is the smallest suborder of turtles?,Pleurodira,
What is the smallest suborder of turtles?,Pleurodira,
What are turtle eggs covered in when they incubate?,Mud or Sand,
What are turtle eggs covered in when they incubate?,mud or sand,
What type of creatures breathe air and don't lay eggs underwater?,Amniotes,
What type of creatures breathe air and don't lay eggs underwater?,amnoites,
What are deposited in holes dug into mud or sand?,eggs,
What sort of turtles are ectothermic?,all of them,
Are turtles ectothermic?,yes,
Are the largest turtles aquatic?,yes,
Is aquatic respiration in Australian freshwater turtles being studied?,yes,
These projections ,,
The eggs of the largest species are what?,spherical,
Has this inspired genetic researchers to begin examining the turtle genome for longevity genes ?,yes,
Can turtles take many years to reach breeding age ?,yes,
Are Immature sea turtles not cared for by the adults ?,yes,
Are the Pleurodira sometimes known as the side-necked turtles ,,
Does the Order Testudines not include both extant -LRB- living -RRB- and extinct species ,,
Was Ulysses Grant a general in the American Civil War?,Yes,
Was Ulysses Grant a general in the American Civil War?,yes,
Was Grant's father-in-law a Democrat?,Yes,
Was Grant's father-in-law a Democrat?,yup,
Did Ulysses win the Battle of Champion Hill?,Yes,
Did Ulysses win the Battle of Champion Hill?,you betcha,
Who was Grant's brother in law?,Fred Dent,
Who was Grant's brother in law?,Fred Dent,
Where was Grant born?,Point Pleasant,
Where was Grant born?,A log cabin in Point Pleasant,
What was Grant's political affiliation?,Republican,
What was Grant's political affiliation?,Republican,
"Why did Grant say ""Damn",,
"Why did Grant say ""Damn",,
Did Horace Greenley lose in the presidential elections of 1872?,Yes,
Did Horace Greenley lose in the presidential elections of 1872?,si,
Why did Grant think that war was unjust?,He thought it was designed to gain land open to slavery.,
Why did Grant think that war was unjust?,He accepted the theory that it was designed to gain land open to slavery.,
Who achieved international fame as the leading Union general in the American Civil War?,Grant,
Grant was elected president as a Republican in what year?,1868,
Who took a hard line that reduced violence by groups like the Ku Klux Klan?,Grant,
When did he vote for democrat james buchanan?,1856,
Who did President Lincoln promote of major general in the regular army,,
Was Grant elected president as a Republican?,yes,
What was from Pennsylvania?,His father,
Was it a two-sentence description that completely caught the essence of Ulysses S. Grant ?,yes,
Was Grant 's favorite brand of bourbon whiskey Old Crow ?,yes,
Had he smoked only sporadically ?,yes,
Did Grant & Perkins not sell harnesses ,,
Is the famous dragon gate at the entrance to the district at the corner of Grant and Bush Street ?,yes,
What happened in 1865?,he accepted the surrender of Robert E. Lee,
What happened in recent years?,his reputation as president has improved,
Is Uruguay located in the northwesten part of Africa?,No.,
Is Uruguay located in the northwesten part of Africa?,no,
Is Uruguay's capital Montevideo?,Yes.,
Is Uruguay's capital Montevideo?,yes,
Does Uruguay have cold summers?,No.,
Does Uruguay have cold summers?,no,
Who founded Montevideo?,The Spanish.,
Who founded Montevideo?,the Spanish,
Where is Uruguay's oldest church?,San Carlos,
Where is Uruguay's oldest church?,San Carlos,
Who heavily influenced the architecture and culture of Montevideo?,European immigrants.,
Who heavily influenced the architecture and culture of Montevideo?,European immigrants,
What are poor neighborhoods called informally?,Cantegriles.,
What are poor neighborhoods called informally?,Cantegriles,
Is uruguay's landscape mountainous?,No.,
Is uruguay's landscape mountainous?,not really?,
What religion do most Uruguayans profess?,None.,
What religion do most Uruguayans profess?,Roman Catholic,
Is Uruguay located in South America?,Yes. It's located in the southeastern part,
Is Uruguay located in South America?,Yes,
Can citizens propose changes to the Constitution?,Yes. People are allowed to challenge laws.,
Can citizens propose changes to the Constitution?,Yes,
Did Uruguay host the first ever World Cup?,Yes,
Did Uruguay host the first ever World Cup?,Yes,
Who founded Montevideo?,By the Spanish,
Who founded Montevideo?,Montevideo was founded by the Spanish in the early 18th century as a military stronghold.,
How many square kilometres of continental land is Uruguay?,176.215 km�� ,
How many square kilometres of continental land is Uruguay?,176,
How much of the population is of white European descent?,88%,
How much of the population is of white European descent?,Approximately 88% of its population are of prevalently white European descent.,
Why was the capital of Uruguay founded?,For a military stronghold.,
Why was the capital of Uruguay founded?,Uruguay's capital,
How many times has Uruguay won the World Cup?,Twice. ,
How many times has Uruguay won the World Cup?,On two or more occasions.,
How much is the average income of an African woman compared to a European man?,African women earns 0.65 * 0.718  = 46.67% of a European man earns in average,
Does Uruguay recognize same-sex civil unions?,Yes,
Does Uruguay recognize same-sex civil unions?,Yes,
Does Uruguay border French Guiana?,No,
Does Uruguay border French Guiana?,No,
Is Uruguay's warmest month June?,No,
Is Uruguay's warmest month June?,No,
What does a citizen use to propose changes to the Constitution?,Referendum,
What does a citizen use to propose changes to the Constitution?,Plebiscite,
Where is Uruguay's oldest church?,San Carlos,
Where is Uruguay's oldest church?,San Carlos,
What religions are found in Uruguay?,Roman Catholic,
What religions are found in Uruguay?,Roman Catholic,
What has Uruguay done to be competitive in agriculture?,"Labeling as ""Natural"" or ""Ecological""",
What has Uruguay done to be competitive in agriculture?,Use low inputs of labour,
What are the names of Uruguay's political parties?,Partido Colorado and Partido Blanco,
What are the names of Uruguay's political parties?,Partido Blanco and Partido Colorado,
Is Uruguay the smallest soverign nation in South America?,No,
Is Uruguay the smallest soverign nation in South America?,No,
What was founded by the Spanish in the early 18th century as a military stronghold?,Montevideo,
What has many possible meanings?,(What?),
How do india and latin america relate?,Uruguay exports architectural services to India and Latin America,
What did Uruguay win in 1828?,Its independence,
Is Uruguay very common?,No?,
Is The climate in Uruguay temperate?,Yes,
Is the main sport in Uruguay football ?,Yes,
Is Uruguay 's oldest church in San Carlos ,,
Is Uruguay a member of the Cairns Group of exporters of agricultural products ?,Yes,
Is it widely considered the most secular nation in Latin America ?,Yes,
Is it the second smallest independent country in south america ,,
Is it a constitutional democracy ,,
Was Woodrow Wilson the thirtieth President of the United States?,no,
Was Woodrow Wilson the thirtieth President of the United States?,No,
Did Woodrow Wilson create the League of Nations?,yes,
Did Woodrow Wilson create the League of Nations?,Yes,
Did the U.S. join the League of Nations?,no,
